"r",,"u",,"y",,"fs",
-0.005343,-0.016031,0.03814,0.052206,-0.072827,0.050175,,
0.012073,-0.011286,0.024667,0.051578,-0.071292,0.031806,,
0.026155,-0.003612,0.018146,0.036501,-0.069678,0.014444,,
0.031909,0.0056171,0.025513,0.019558,-0.067794,-0.0012037,,
0.026435,0.011432,0.041042,0.014618,-0.065516,-0.01529,,
0.010148,0.0083482,0.053527,0.026139,-0.062785,-0.028174,,
-0.010489,-0.0040378,0.057581,0.042383,-0.05928,-0.039163,,
-0.024131,-0.018106,0.055309,0.046636,-0.054477,-0.047483,,
-0.022506,-0.0226,0.048954,0.035672,-0.048266,-0.052937,,
-0.0088861,-0.012477,0.040708,0.020517,-0.040421,-0.055311,,
0.003036,0.0046401,0.03246,0.01711,-0.03088,-0.054762,,
0.0012441,0.013326,0.028249,0.030688,-0.019832,-0.051908,,
-0.012905,0.0041033,0.035715,0.051212,-0.0075821,-0.047421,,
-0.025925,-0.016561,0.054139,0.063902,0.0052563,-0.041073,,
-0.02551,-0.030966,0.070992,0.060893,0.018519,-0.032796,,
-0.011884,-0.026574,0.073364,0.048214,0.03258,-0.023105,,
0.0042668,-0.0084296,0.059354,0.037686,0.047482,-0.012356,,
0.013356,0.0053133,0.041678,0.037062,0.062802,-0.0010545,,
0.014224,0.0010546,0.036232,0.043315,0.077844,0.010609,,
0.010551,-0.016811,0.044888,0.049879,0.092007,0.022452,,
0.0038541,-0.030164,0.056514,0.052786,0.10499,0.034131,,
-0.006386,-0.024756,0.058035,0.051857,0.1165,0.045449,,
-0.016425,-0.0035235,0.047598,0.05011,0.12653,0.056558,,
-0.016922,0.016988,0.035837,0.050423,0.13515,0.067617,,
-0.002013,0.022374,0.031784,0.052565,0.14224,0.078648,,
0.02084,0.012335,0.037788,0.054702,0.14756,0.089629,,
0.03419,-0.0015644,0.047023,0.054609,0.15079,0.10051,,
0.026845,-0.0078601,0.054143,0.050872,0.1517,0.11131,,
0.0061082,-0.0042441,0.059649,0.045064,0.15033,0.12221,,
-0.0086363,0.003477,0.061221,0.039551,0.14683,0.13323,,
-0.0053129,0.0087286,0.054803,0.036738,0.14134,0.14407,,
0.009251,0.0095067,0.040036,0.0362,0.13405,0.15462,,
0.017852,0.0080022,0.026363,0.034733,0.12524,0.16482,,
0.011388,0.0072036,0.027352,0.032918,0.11521,0.17453,,
-0.0031719,0.008462,0.047742,0.034206,0.10434,0.18369,,
-0.012395,0.011058,0.074965,0.041041,0.092993,0.19207,,
-0.010516,0.012792,0.090528,0.051805,0.081534,0.19941,,
-0.0021261,0.011245,0.086276,0.05738,0.070264,0.20545,,
0.0065118,0.0057522,0.07452,0.046561,0.059511,0.21005,,
0.013925,-0.0013329,0.074321,0.020005,0.049605,0.21313,,
0.019844,-0.0062353,0.086839,-0.0078576,0.040723,0.21449,,
0.019518,-0.0075155,0.096055,-0.015302,0.032933,0.21383,,
0.0074531,-0.0077312,0.084097,0.0038257,0.026265,0.21091,,
-0.012073,-0.0099813,0.054149,0.033681,0.020736,0.20565,,
-0.02301,-0.012647,0.027147,0.053914,0.016328,0.19824,,
-0.011413,-0.0095372,0.019647,0.054494,0.013089,0.18889,,
0.018137,0.0024368,0.030908,0.043013,0.011058,0.17777,,
0.043954,0.015831,0.042779,0.035607,0.010224,0.16528,,
0.048267,0.01585,0.042677,0.040579,0.010543,0.15167,,
0.035729,-0.0057576,0.034843,0.050317,0.011925,0.13715,,
0.027724,-0.039273,0.030028,0.05422,0.0141,0.1219,,
0.037578,-0.061749,0.031667,0.047283,0.016868,0.10597,,
0.054477,-0.056133,0.031197,0.034062,0.020141,0.089623,,
0.054988,-0.027016,0.019532,0.024468,0.023669,0.073148,,
0.029688,0.0031114,0.0020804,0.022388,0.027134,0.057053,,
-0.0052197,0.014151,-0.0043301,0.02543,0.030243,0.041931,,
-0.02442,0.0054184,0.0094213,0.030467,0.032804,0.028117,,
-0.019301,-0.0068609,0.034069,0.038171,0.03489,0.016013,,
-0.0043932,-0.0075602,0.051467,0.049903,0.036364,0.0058755,,
0.0011015,0.0030462,0.051816,0.061788,0.036691,-0.0025077,,
-0.0060404,0.012281,0.040724,0.067807,0.035611,-0.009447,,
-0.013538,0.0098302,0.030841,0.066414,0.03317,-0.014826,,
-0.012155,-0.0024808,0.031891,0.062687,0.029765,-0.018466,,
-0.0082624,-0.014892,0.041958,0.064251,0.026002,-0.020721,,
-0.015136,-0.020648,0.052928,0.072034,0.022059,-0.02181,,
-0.03434,-0.020604,0.059107,0.076703,0.017684,-0.021687,,
-0.050582,-0.018116,0.059297,0.068249,0.012996,-0.020638,,
-0.047012,-0.012881,0.054562,0.049772,0.0086767,-0.019022,,
-0.02365,-0.0022975,0.047397,0.035558,0.0053556,-0.01706,,
0.001859,0.012161,0.04194,0.036445,0.0034234,-0.01523,,
0.01155,0.023275,0.041972,0.051056,0.0031959,-0.014143,,
0.0033453,0.024992,0.046685,0.063952,0.0047703,-0.014072,,
-0.009879,0.020094,0.049252,0.060903,0.0078476,-0.01534,,
-0.014616,0.018297,0.044979,0.0435,0.011836,-0.018065,,
-0.0079625,0.025295,0.034913,0.027923,0.016371,-0.022131,,
0.0037354,0.034843,0.026831,0.029093,0.021676,-0.02726,,
0.013222,0.034109,0.03009,0.045276,0.027826,-0.033,,
0.0172,0.017969,0.044604,0.059379,0.034688,-0.039379,,
0.015343,-0.0031837,0.059906,0.056137,0.042169,-0.046392,,
0.0087815,-0.011945,0.067266,0.037375,0.049985,-0.053846,,
0.00099221,-0.0012406,0.066268,0.020026,0.057784,-0.061628,,
-0.0025442,0.017421,0.061922,0.021085,0.065215,-0.069564,,
0.00098848,0.024352,0.057567,0.039869,0.072264,-0.077379,,
0.0071736,0.011143,0.049631,0.058634,0.079265,-0.084696,,
0.0071768,-0.010471,0.035715,0.062385,0.086412,-0.09105,,
-0.0027712,-0.019898,0.021381,0.051861,0.093795,-0.096072,,
-0.015531,-0.0083228,0.01625,0.041141,0.1015,-0.099783,,
-0.018907,0.012044,0.025018,0.042796,0.10951,-0.10244,,
-0.0079916,0.019781,0.040528,0.055045,0.11751,-0.10441,,
0.0096307,0.0056519,0.049047,0.062557,0.12518,-0.10595,,
0.021879,-0.017818,0.045651,0.055212,0.13261,-0.10716,,
0.024098,-0.028414,0.037355,0.038405,0.14018,-0.10814,,
0.021231,-0.016023,0.036982,0.029287,0.14793,-0.10871,,
0.018726,0.0076927,0.048372,0.037243,0.15559,-0.1087,,
0.014541,0.021392,0.063798,0.052952,0.16282,-0.10842,,
0.0028465,0.015427,0.070304,0.059931,0.16944,-0.10822,,
-0.015301,0.00058467,0.063517,0.050311,0.17547,-0.10833,,
-0.028802,-0.0045121,0.048427,0.032791,0.18098,-0.10899,,
-0.026729,0.0062658,0.033855,0.025414,0.186,-0.11038,,
-0.010946,0.020188,0.025359,0.034738,0.19044,-0.11255,,
0.0041763,0.019996,0.023149,0.050466,0.19415,-0.11549,,
0.0059596,0.003373,0.025056,0.057035,0.19697,-0.11904,,
-0.0036522,-0.013754,0.027399,0.048638,0.19882,-0.12294,,
-0.010653,-0.013999,0.028092,0.033691,0.19967,-0.12716,,
-0.0040354,0.002591,0.025972,0.026038,0.19951,-0.13169,,
0.013026,0.018126,0.024708,0.028745,0.19846,-0.13634,,
0.027024,0.01568,0.029545,0.036213,0.19642,-0.14061,,
0.027409,-0.0028257,0.043446,0.04179,0.19329,-0.14384,,
0.014961,-0.018789,0.061938,0.043461,0.18893,-0.14551,,
-0.0015526,-0.016563,0.073127,0.044471,0.18339,-0.14545,,
-0.014129,0.00062948,0.06784,0.046128,0.17681,-0.14391,,
-0.020101,0.014986,0.050568,0.04622,0.16939,-0.14078,,
-0.020614,0.012903,0.033706,0.043713,0.16123,-0.1356,,
-0.018069,-0.0022894,0.028307,0.043665,0.15245,-0.12828,,
-0.015657,-0.016023,0.034244,0.051873,0.14334,-0.11901,,
-0.016517,-0.018286,0.041943,0.06649,0.13425,-0.10838,,
-0.020348,-0.011673,0.043534,0.076231,0.12557,-0.096826,,
-0.021162,-0.0048877,0.040904,0.070255,0.11763,-0.084438,,
-0.011557,-0.0019198,0.041398,0.052016,0.11059,-0.071365,,
0.0084586,-7.8976e-05,0.046672,0.034706,0.10442,-0.057937,,
0.027842,0.0029642,0.051529,0.030228,0.099259,-0.044666,,
0.032549,0.0044751,0.051188,0.03692,0.095313,-0.032049,,
0.018804,0.0013159,0.046372,0.042923,0.092725,-0.020362,,
-0.0023607,-0.0028053,0.04169,0.039174,0.0915,-0.0096506,,
-0.015116,0.00099439,0.041086,0.029733,0.091345,0.00016594,,
-0.013399,0.015914,0.042814,0.025274,0.091807,0.0091704,,
-0.0047953,0.032401,0.043205,0.030274,0.092775,0.017401,,
-0.00038572,0.035443,0.041801,0.039488,0.094374,0.024868,,
-0.0026666,0.020097,0.041262,0.042895,0.096569,0.03177,,
-0.0048509,-0.0020628,0.043424,0.042113,0.09905,0.038499,,
-0.00087365,-0.013963,0.046994,0.044417,0.10121,0.045389,,
0.0067481,-0.010155,0.048046,0.053533,0.10245,0.052678,,
0.010305,-0.0012405,0.047584,0.063246,0.10254,0.060483,,
0.0064483,-0.00091422,0.051317,0.060439,0.10134,0.068885,,
-0.00017563,-0.010669,0.060685,0.043213,0.098884,0.077947,,
-0.0030956,-0.019415,0.069148,0.024642,0.095223,0.087595,,
-0.0015897,-0.017499,0.066926,0.020359,0.090428,0.097707,,
-0.00023473,-0.007899,0.052458,0.033731,0.084703,0.10812,,
-0.0018835,-0.0014408,0.035633,0.050704,0.078418,0.11863,,
-0.0038298,-0.00258,0.029454,0.05462,0.071896,0.12911,,
-0.0021016,-0.0037765,0.035577,0.042967,0.065282,0.1395,,
0.0024046,0.0041584,0.044183,0.026369,0.058662,0.14976,,
0.0048456,0.018332,0.045417,0.020252,0.052221,0.15984,,
0.0036467,0.02427,0.038787,0.027478,0.046383,0.16951,,
0.0040225,0.011735,0.034402,0.038874,0.041399,0.1786,,
0.011744,-0.011851,0.040457,0.043658,0.037211,0.18712,,
0.024004,-0.026692,0.054262,0.041222,0.033888,0.19507,,
0.02958,-0.020211,0.063053,0.03916,0.03139,0.20246,,
0.020223,-7.8421e-05,0.057787,0.041273,0.029594,0.2093,,
0.00099045,0.013487,0.042149,0.045308,0.028295,0.21562,,
-0.013253,0.0079285,0.02975,0.048115,0.027164,0.22149,,
-0.01263,-0.010197,0.02964,0.046236,0.025843,0.22678,,
-0.0022971,-0.02356,0.040011,0.043243,0.024149,0.23155,,
0.0037634,-0.021905,0.051911,0.044329,0.021947,0.23567,,
-0.0014922,-0.010409,0.055875,0.049595,0.019091,0.23874,,
-0.010465,-0.0015388,0.050979,0.056234,0.015546,0.24055,,
-0.0098974,-0.0013403,0.041803,0.058599,0.011278,0.24115,,
0.0036113,-0.0051187,0.033347,0.054699,0.0062852,0.24072,,
0.01891,-0.0051846,0.029425,0.045379,0.00061452,0.23925,,
0.021514,-0.00012762,0.033392,0.034517,-0.0054101,0.23687,,
0.0084065,0.0046993,0.044481,0.027785,-0.011389,0.23373,,
-0.0091419,0.0044706,0.055711,0.028633,-0.016981,0.22976,,
-0.016806,0.00060604,0.06373,0.037878,-0.021839,0.22494,,
-0.010098,-0.0011768,0.063715,0.05115,-0.025774,0.21933,,
0.0034639,0.002733,0.056115,0.06111,-0.028665,0.2132,,
0.012856,0.010312,0.048917,0.063474,-0.030332,0.20686,,
0.012631,0.016128,0.050146,0.058891,-0.030749,0.20061,,
0.004733,0.015882,0.057913,0.053648,-0.029985,0.19477,,
-0.0055201,0.0088475,0.064358,0.054501,-0.028095,0.18959,,
-0.013154,-0.0024248,0.06335,0.061628,-0.025122,0.18517,,
-0.014448,-0.013258,0.054083,0.066674,-0.021039,0.18164,,
-0.0075203,-0.018183,0.043575,0.063386,-0.015839,0.17903,,
0.0056445,-0.013495,0.038663,0.053875,-0.0094772,0.17729,,
0.018381,-0.00050235,0.040635,0.046537,-0.0021009,0.17651,,
0.023099,0.013801,0.045273,0.048153,0.0061728,0.17669,,
0.017763,0.021148,0.047499,0.056984,0.015047,0.17788,,
0.0085445,0.018777,0.046253,0.064868,0.024281,0.18002,,
0.00477,0.012094,0.042695,0.062356,0.034004,0.1829,,
0.010288,0.0097108,0.039371,0.047014,0.044268,0.18653,,
0.019761,0.015053,0.037988,0.02807,0.05505,0.19077,,
0.02377,0.022854,0.03729,0.01559,0.066374,0.1955,,
0.017682,0.024432,0.037025,0.014555,0.078105,0.20064,,
0.0056222,0.016694,0.036356,0.024064,0.090046,0.20606,,
-0.0038195,0.0058061,0.036848,0.036231,0.10209,0.21162,,
-0.0053516,0.0016422,0.039763,0.042999,0.11426,0.21714,,
-0.00073806,0.008266,0.042541,0.042704,0.12659,0.2224,,
0.0040921,0.019567,0.043508,0.039495,0.13878,0.22715,,
0.0047585,0.024158,0.041179,0.039019,0.15053,0.23127,,
0.0014293,0.015034,0.036957,0.042299,0.16172,0.23447,,
-0.0027574,-0.0045133,0.035085,0.046723,0.17233,0.23644,,
-0.0052574,-0.023483,0.038697,0.048403,0.18232,0.23685,,
-0.0060253,-0.031587,0.046777,0.046064,0.19157,0.23572,,
-0.0065241,-0.026451,0.051982,0.041986,0.19997,0.23299,,
-0.007488,-0.014255,0.050233,0.041051,0.20738,0.2286,,
-0.0079107,-0.0040985,0.043475,0.044697,0.21369,0.22248,,
-0.0062642,-0.0010759,0.036191,0.050411,0.21881,0.21474,,
-0.0026916,-0.0034424,0.035151,0.053858,0.2226,0.20563,,
0.00023146,-0.0055341,0.041777,0.05307,0.22495,0.19534,,
-0.00051891,-0.0034075,0.049931,0.048159,0.2257,0.1839,,
-0.0051107,0.0017973,0.054073,0.042354,0.22476,0.17125,,
-0.0096038,0.0054793,0.052071,0.037743,0.22209,0.15734,,
-0.0088472,0.0043533,0.045763,0.033602,0.2176,0.14249,,
-0.0015475,-0.00023582,0.04087,0.030558,0.2111,0.12735,,
0.0074468,-0.0035402,0.038631,0.028446,0.20263,0.11267,,
0.010727,-0.0018646,0.037937,0.028771,0.19223,0.098939,,
0.0051229,0.0040702,0.037865,0.032683,0.18001,0.086264,,
-0.0048145,0.0099186,0.039151,0.038337,0.16615,0.074546,,
-0.010512,0.011587,0.040981,0.042291,0.151,0.063765,,
-0.0070648,0.0083491,0.042756,0.043097,0.13499,0.054144,,
0.0024939,0.0025607,0.043228,0.040581,0.11859,0.046132,,
0.010387,-0.0030845,0.042447,0.037078,0.10212,0.03991,,
0.011245,-0.0076523,0.043178,0.035772,0.085777,0.035566,,
0.0060568,-0.011591,0.046347,0.038116,0.070006,0.032957,,
-0.00027298,-0.01493,0.050506,0.042149,0.055308,0.031733,,
-0.0041422,-0.01642,0.051284,0.045575,0.042181,0.031483,,
-0.0055096,-0.014631,0.046829,0.046229,0.030665,0.032018,,
-0.0058382,-0.0097512,0.040127,0.044486,0.020616,0.03329,,
-0.0054384,-0.004117,0.035839,0.041728,0.01194,0.035107,,
-0.0037152,-0.00080071,0.037835,0.039719,0.0046326,0.037093,,
-0.0012594,-0.0013987,0.042793,0.040459,-0.0010583,0.038772,,
-8.9613e-05,-0.0048089,0.04456,0.043645,-0.005022,0.039788,,
-0.0010971,-0.0079572,0.041495,0.045872,-0.0072597,0.040096,,
-0.0021101,-0.0079758,0.036021,0.046096,-0.0080057,0.039776,,
0.00010659,-0.0043068,0.032757,0.044133,-0.0075348,0.038947,,
0.0055605,0.0008124,0.035984,0.039834,-0.0060218,0.037722,,
0.0097298,0.0039562,0.042463,0.037015,-0.0034868,0.036078,,
0.0077307,0.0031197,0.046142,0.036259,0.00011272,0.034084,,
-8.1197e-05,-0.00069333,0.046542,0.037963,0.0047137,0.031644,,
-0.0075444,-0.004264,0.045299,0.041161,0.010327,0.028716,,
-0.0085068,-0.0047427,0.045578,0.043331,0.017096,0.025467,,
-0.003137,-0.0018651,0.047823,0.043227,0.025044,0.022233,,
0.0021458,0.0020169,0.050185,0.042202,0.034188,0.01928,,
0.0012705,0.0039343,0.049777,0.042472,0.044526,0.016658,,
-0.0052857,0.0024953,0.044708,0.045965,0.055887,0.014141,,
-0.011168,-0.0014069,0.038471,0.051306,0.068013,0.011521,,
-0.01074,-0.0055184,0.035219,0.055576,0.080342,0.008733,,
-0.0045199,-0.0077232,0.036545,0.056541,0.092039,0.0057861,,
0.0019652,-0.0071371,0.04151,0.05303,0.10281,0.0026162,,
0.0041074,-0.0044809,0.047689,0.048027,0.11267,-0.0012593,,
0.0024352,-0.0016791,0.05353,0.04393,0.1213,-0.0061669,,
0.0011051,-0.00062671,0.058084,0.042793,0.12823,-0.011937,,
0.0029527,-0.0015951,0.060815,0.042322,0.13303,-0.01828,,
0.0065409,-0.0026073,0.0609,0.041713,0.13539,-0.025293,,
0.0078872,-0.00088469,0.058273,0.042808,0.13509,-0.033164,,
0.0045722,0.0044208,0.052735,0.047166,0.13199,-0.041909,,
-0.0019656,0.010814,0.046287,0.053161,0.12604,-0.051584,,
-0.0077322,0.01422,0.043199,0.055329,0.11732,-0.062064,,
-0.0093423,0.012591,0.045491,0.050115,0.10613,-0.073223,,
-0.0061444,0.0077096,0.050905,0.040051,0.092985,-0.084525,,
3.3096e-05,0.0031868,0.054756,0.032462,0.078586,-0.095358,,
0.0066886,0.00081676,0.05211,0.033736,0.063518,-0.10557,,
0.012251,-0.00053586,0.043173,0.042878,0.048154,-0.11544,,
0.016307,-0.0022788,0.035497,0.05092,0.03287,-0.12503,,
0.01862,-0.0031323,0.036136,0.050495,0.018091,-0.13416,,
0.018254,-9.1833e-05,0.045145,0.041168,0.0042435,-0.14251,,
0.014168,0.0071506,0.055013,0.029448,-0.0083669,-0.14973,,
0.0071001,0.013663,0.056224,0.023002,-0.01961,-0.15556,,
0.00066303,0.012769,0.047223,0.024797,-0.029215,-0.1599,,
-0.00056892,0.0030077,0.036367,0.03078,-0.036978,-0.16272,,
0.0046834,-0.0088986,0.03411,0.036848,-0.042905,-0.16397,,
0.011854,-0.013263,0.041499,0.04131,-0.047361,-0.16382,,
0.013436,-0.0064995,0.050632,0.044578,-0.050898,-0.16226,,
0.0059778,0.0050214,0.053476,0.046485,-0.053715,-0.15915,,
-0.0054288,0.010555,0.048267,0.045746,-0.055753,-0.15426,,
-0.010741,0.0047001,0.041823,0.040899,-0.057318,-0.14765,,
-0.0044507,-0.0082108,0.04188,0.033035,-0.058658,-0.13942,,
0.0081987,-0.018856,0.046017,0.027497,-0.059859,-0.12963,,
0.015362,-0.021373,0.046491,0.027739,-0.061123,-0.11854,,
0.00995,-0.017094,0.039746,0.033814,-0.062655,-0.10668,,
-0.0030752,-0.01101,0.030637,0.041207,-0.064802,-0.094474,,
-0.011366,-0.0061125,0.028456,0.045351,-0.06786,-0.081984,,
-0.0074514,-0.0019187,0.035704,0.045478,-0.071808,-0.069174,,
0.0040061,0.0023063,0.047246,0.04396,-0.076296,-0.056142,,
0.011526,0.0046438,0.052985,0.043398,-0.080973,-0.043123,,
0.0089025,0.0019664,0.048658,0.044379,-0.085885,-0.030403,,
0.0010407,-0.0059337,0.041214,0.045073,-0.090732,-0.018164,,
-0.0025117,-0.014646,0.039849,0.045303,-0.095096,-0.0064922,,
0.0012337,-0.018302,0.046258,0.044243,-0.098937,0.0045307,,
0.0054658,-0.01457,0.055373,0.043096,-0.10226,0.014769,,
0.0018848,-0.006488,0.059762,0.042564,-0.10502,0.024439,,
-0.008974,0.00047299,0.056022,0.043487,-0.10725,0.033901,,
-0.017305,0.0029778,0.047228,0.045961,-0.10895,0.043225,,
-0.014297,0.0018013,0.038812,0.047685,-0.1101,0.05245,,
-0.0018612,4.3939e-05,0.032833,0.046678,-0.11072,0.061406,,
0.0089631,-4.8963e-05,0.029826,0.043163,-0.11085,0.070111,,
0.0092534,0.001312,0.029781,0.039315,-0.11036,0.078633,,
0.0010437,0.0023216,0.03421,0.037054,-0.10936,0.086834,,
-0.0053953,0.0015893,0.041937,0.037464,-0.10832,0.094459,,
-0.0023707,-0.00052444,0.047043,0.039534,-0.10751,0.1014,,
0.0079511,-0.002159,0.045283,0.041772,-0.10712,0.10758,,
0.016681,-0.0015043,0.037897,0.043609,-0.10738,0.11283,,
0.017192,0.0015051,0.03016,0.046033,-0.10827,0.1171,,
0.010152,0.0047533,0.028193,0.049526,-0.10977,0.12029,,
0.00067618,0.0054136,0.034195,0.050367,-0.11172,0.12237,,
-0.0073367,0.0023435,0.042334,0.046193,-0.11403,0.12342,,
-0.01293,-0.0027468,0.046322,0.039695,-0.11669,0.12353,,
-0.015535,-0.0066709,0.046043,0.034561,-0.11971,0.12281,,
-0.01341,-0.0075117,0.046317,0.035508,-0.12293,0.12121,,
-0.0061567,-0.0059658,0.049706,0.040741,-0.12591,0.11862,,
0.002201,-0.0039085,0.05278,0.045469,-0.12787,0.11498,,
0.004989,-0.0019606,0.051015,0.046267,-0.12818,0.11018,,
-0.00085242,0.00089348,0.045681,0.043564,-0.1268,0.10425,,
-0.010792,0.005032,0.040949,0.04243,-0.12407,0.097186,,
-0.016321,0.0081866,0.041479,0.046671,-0.12006,0.089051,,
-0.013052,0.0068278,0.045336,0.056039,-0.11428,0.079807,,
-0.0046858,0.00016485,0.047902,0.06357,-0.10662,0.069219,,
0.0015232,-0.0077082,0.045384,0.06265,-0.097346,0.05725,,
0.0025984,-0.010733,0.039335,0.051303,-0.087096,0.043945,,
0.0021118,-0.0066256,0.036397,0.036601,-0.076531,0.029396,,
0.0046462,0.0005242,0.039472,0.027179,-0.065569,0.013771,,
0.0094279,0.0040456,0.046218,0.025486,-0.054159,-0.0026941,,
0.010987,0.0014481,0.047879,0.030417,-0.042715,-0.019706,,
0.0061278,-0.0028001,0.042699,0.039335,-0.031996,-0.036935,,
-0.0013496,-0.0016375,0.035228,0.047306,-0.022642,-0.054248,,
-0.004288,0.0072464,0.030894,0.051299,-0.015124,-0.071417,,
-0.00030741,0.018416,0.031893,0.051781,-0.0097856,-0.088112,,
0.0051592,0.023061,0.034371,0.049658,-0.0067683,-0.10407,,
0.0048713,0.016525,0.035042,0.046357,-0.0061531,-0.1189,,
-0.0018344,0.0020453,0.034707,0.043625,-0.007926,-0.13232,,
-0.0080102,-0.012178,0.037055,0.042691,-0.011924,-0.14405,,
-0.0068397,-0.019225,0.041717,0.043041,-0.017932,-0.15377,,
0.00057575,-0.01746,0.04394,0.043324,-0.025627,-0.16126,,
0.0062533,-0.0099127,0.040506,0.043685,-0.03454,-0.16641,,
0.0039578,-0.0010399,0.034571,0.042919,-0.044173,-0.16917,,
-0.0043897,0.0058286,0.033043,0.043032,-0.054003,-0.16957,,
-0.011488,0.0091072,0.039861,0.044482,-0.063429,-0.16779,,
-0.012848,0.0086292,0.049157,0.046528,-0.071908,-0.16387,,
-0.010716,0.0054499,0.051752,0.047966,-0.079104,-0.15786,,
-0.009731,0.001584,0.043774,0.047777,-0.084823,-0.14988,,
-0.01044,-0.00094644,0.031602,0.04446,-0.088579,-0.14014,,
-0.0090644,-0.0013993,0.027016,0.039834,-0.089943,-0.12906,,
-0.0036613,-0.00071338,0.033832,0.03705,-0.088711,-0.11705,,
0.0016396,-0.00042732,0.046168,0.036385,-0.084731,-0.10478,,
0.00062368,-0.0010691,0.052326,0.038822,-0.078228,-0.092763,,
-0.0068918,-0.0016251,0.048351,0.042334,-0.069676,-0.081337,,
-0.012998,-0.0006497,0.039548,0.045175,-0.05956,-0.070714,,
-0.0095553,0.0020765,0.034465,0.047039,-0.048017,-0.061157,,
0.002092,0.0049804,0.036789,0.048236,-0.035179,-0.053101,,
0.010997,0.0058057,0.041469,0.048188,-0.0217,-0.046627,,
0.0074583,0.0034312,0.042654,0.045601,-0.0082073,-0.041744,,
-0.0063413,-0.0011663,0.039837,0.041099,0.0045844,-0.038456,,
-0.017727,-0.0055781,0.037852,0.035531,0.016113,-0.036746,,
-0.016044,-0.0076481,0.039862,0.031058,0.026082,-0.036467,,
-0.003265,-0.0067899,0.043822,0.031234,0.03421,-0.037087,,
0.0083909,-0.003971,0.045994,0.036649,0.04014,-0.038047,,
0.0089845,-0.00061098,0.044788,0.043326,0.04359,-0.039023,,
0.00012943,0.0024412,0.042671,0.04797,0.044475,-0.039919,,
-0.0081897,0.0049059,0.04277,0.048061,0.042727,-0.040607,,
-0.0087413,0.0062775,0.044446,0.044009,0.038408,-0.040822,,
-0.0036977,0.0054186,0.044394,0.039173,0.031712,-0.040257,,
-0.00045214,0.0013704,0.03989,0.036159,0.022941,-0.038504,,
-0.0025582,-0.005208,0.032572,0.037109,0.012773,-0.03513,,
-0.0063276,-0.011554,0.028094,0.042356,0.0020378,-0.029976,,
-0.0061397,-0.014207,0.029931,0.048086,-0.0088233,-0.023229,,
-0.0013987,-0.011431,0.036429,0.051039,-0.019591,-0.015156,,
0.0030748,-0.0046743,0.043423,0.04972,-0.030132,-0.0057728,,
0.0030993,0.0022248,0.046654,0.045268,-0.040322,0.0049448,,
2.7117e-06,0.0054713,0.047042,0.042949,-0.049888,0.016859,,
-0.0014236,0.0035957,0.047138,0.043493,-0.058755,0.029895,,
0.00086358,-0.0018165,0.047725,0.046206,-0.066668,0.043881,,
0.0033604,-0.0071245,0.047983,0.047453,-0.073302,0.058632,,
0.00098176,-0.0086887,0.047172,0.044572,-0.078482,0.07392,,
-0.0068178,-0.0050469,0.047364,0.039974,-0.082357,0.08944,,
-0.014775,0.0018952,0.049638,0.037617,-0.085366,0.10467,,
-0.016792,0.0077458,0.053826,0.042247,-0.087816,0.11906,,
-0.011682,0.0086404,0.057773,0.051673,-0.090156,0.13239,,
-0.0037199,0.0044563,0.058091,0.059782,-0.092526,0.14462,,
0.0019682,-0.00074515,0.052731,0.06116,-0.094865,0.15539,,
0.0038704,-0.0021662,0.044774,0.056964,-0.096809,0.16434,,
0.0040474,0.0011055,0.039477,0.052104,-0.098023,0.17113,,
0.0046528,0.0049255,0.039064,0.049865,-0.098254,0.17546,,
0.0055257,0.0041526,0.04295,0.049778,-0.097415,0.17729,,
0.0053404,-0.0017125,0.04946,0.047569,-0.095591,0.17654,,
0.0042851,-0.0072345,0.054285,0.042491,-0.092734,0.17322,,
0.0045991,-0.0060026,0.055069,0.038569,-0.088484,0.16742,,
0.0080938,0.0028729,0.05259,0.038954,-0.082641,0.15936,,
0.013474,0.013484,0.048667,0.04396,-0.075272,0.14945,,
0.016667,0.018613,0.045438,0.049347,-0.06673,0.13831,,
0.014201,0.016382,0.043424,0.050914,-0.057717,0.12643,,
0.0064903,0.011195,0.041786,0.049126,-0.048337,0.11424,,
