"r",,"u",,"y",,"fs",
0.55542,-0.46881,-0.34157,-0.18091,-0.162,0.0042987,,
0.1062,-1.0626,0.1169,-0.89088,-0.1671,0.0053687,,
-0.56601,-0.51296,0.11133,-0.6305,-0.1712,0.0063115,,
-0.72189,0.58874,-0.33434,0.31913,-0.17449,0.0061567,,
-0.1918,1.0568,-0.87505,0.93643,-0.17697,0.0050622,,
0.50325,0.38726,-1.1149,0.55538,-0.17906,0.0041838,,
0.69479,-0.69922,-0.92123,-0.41417,-0.18132,0.0044778,,
0.17857,-1.0329,-0.52586,-0.92531,-0.18366,0.0056183,,
-0.65891,-0.25428,-0.29371,-0.42817,-0.1858,0.0063857,,
-1.2162,0.79821,-0.35214,0.5411,-0.18787,0.0059486,,
-1.1538,0.99096,-0.45275,0.93802,-0.18992,0.0047784,,
-0.59862,0.11621,-0.25277,0.33334,-0.192,0.0041375,,
-0.0011487,-0.88378,0.26076,-0.62069,-0.19427,0.0047188,,
0.19678,-0.93152,0.68676,-0.89344,-0.19671,0.005889,,
-0.13751,0.024585,0.61269,-0.19212,-0.19924,0.0063724,,
-0.73918,0.95423,0.10563,0.72734,-0.20152,0.0056901,,
-1.1474,0.85534,-0.27045,0.87321,-0.20334,0.0045358,,
-1.0792,-0.16564,0.0055693,0.086628,-0.20484,0.0041636,,
-0.6725,-1.0081,0.85318,-0.78243,-0.20651,0.0050048,,
-0.34456,-0.76353,1.6183,-0.79527,-0.2081,0.0061243,,
-0.36157,0.30443,1.6945,0.060718,-0.2085,0.0063006,,
-0.547,1.0441,1.1032,0.86231,-0.2069,0.0053748,,
-0.47151,0.65753,0.44058,0.74379,-0.20314,0.0043122,,
0.038286,-0.43841,0.25624,-0.16828,-0.19797,0.0042792,,
0.63019,-1.0614,0.52634,-0.88719,-0.19165,0.0053185,,
0.74978,-0.53904,0.76015,-0.63674,-0.18371,0.0062783,,
0.26011,0.56504,0.58113,0.31176,-0.17378,0.006153,,
-0.32302,1.0593,0.13807,0.93499,-0.16145,0.0050712,,
-0.29902,0.41009,-0.082871,0.55841,-0.14674,0.004194,,
0.49267,-0.68187,0.18794,-0.41132,-0.13009,0.0044678,,
1.4605,-1.0376,0.70286,-0.92458,-0.1118,0.0056063,,
1.818,-0.2729,0.96054,-0.42784,-0.092049,0.0063814,,
1.348,0.78659,0.73063,0.5424,-0.070816,0.0059463,,
0.58165,0.99651,0.27839,0.93751,-0.048254,0.0047926,,
0.22265,0.12994,0.074982,0.32867,-0.024834,0.0041385,,
0.44171,-0.87704,0.31304,-0.62527,-0.0010858,0.0046999,,
0.77833,-0.9364,0.72019,-0.89123,0.022707,0.005893,,
0.70875,0.016159,0.84379,-0.18299,0.046318,0.0063815,,
0.23251,0.95129,0.4957,0.73383,0.069628,0.0056857,,
-0.14974,0.8582,-0.079972,0.86758,0.092513,0.0045532,,
-0.0070581,-0.16265,-0.44232,0.072122,0.11459,0.0042068,,
0.54475,-1.0077,-0.34241,-0.7904,0.13555,0.0050403,,
0.96623,-0.76314,0.10123,-0.78579,0.15503,0.006164,,
0.8614,0.3067,0.56621,0.079811,0.17276,0.0063517,,
0.37601,1.0449,0.82533,0.87035,0.1889,0.0053791,,
0.025342,0.65283,0.88972,0.72943,0.20382,0.0043499,,
0.15807,-0.44547,0.89381,-0.19138,0.21743,0.004335,,
0.61464,-1.0618,0.8801,-0.8935,0.22931,0.0053449,,
0.90369,-0.52922,0.7289,-0.61674,0.23954,0.0063139,,
0.6883,0.57615,0.29795,0.33844,0.24817,0.0061728,,
0.096326,1.058,-0.37682,0.93812,0.25532,0.0050721,,
-0.41752,0.39457,-1.0456,0.53184,0.26113,0.0042293,,
-0.48579,-0.69601,-1.4254,-0.44078,0.26554,0.00454,,
-0.11601,-1.033,-1.4189,-0.92403,0.26822,0.0056712,,
0.38387,-0.25142,-1.147,-0.39497,0.2686,0.0064059,,
0.71853,0.80251,-0.7897,0.57315,0.26665,0.0059325,,
0.83483,0.98725,-0.42609,0.93143,0.26286,0.0047731,,
0.86997,0.10254,-0.048405,0.28972,0.25738,0.0041861,,
0.91698,-0.89329,0.28555,-0.65539,0.25013,0.0047937,,
0.87733,-0.92126,0.39305,-0.87759,0.24103,0.0059636,,
0.56038,0.049104,0.12371,-0.13753,0.23012,0.0064165,,
-0.080164,0.96629,-0.41184,0.76268,0.21744,0.0056682,,
-0.83245,0.83613,-0.83316,0.84641,0.20286,0.0045359,,
-1.3688,-0.20044,-0.78655,0.021341,0.18627,0.004261,,
-1.5057,-1.0197,-0.28151,-0.81583,0.16767,0.0051135,,
-1.3172,-0.73334,0.28614,-0.75612,0.14747,0.0061883,,
-0.99874,0.34833,0.47798,0.13461,0.12648,0.0063236,,
-0.65526,1.0523,0.21392,0.89058,0.10534,0.0053756,,
-0.26352,0.61482,-0.16358,0.6902,0.084384,0.0043639,,
0.16166,-0.48961,-0.2298,-0.2499,0.063621,0.0044035,,
0.43242,-1.0629,0.129,-0.90707,0.04268,0.0054933,,
0.30685,-0.48283,0.63405,-0.56828,0.021814,0.0064074,,
-0.22167,0.62121,0.87912,0.39797,0.001764,0.0061626,,
-0.79901,1.0511,0.66219,0.94311,-0.016597,0.0050251,,
-0.95757,0.34001,0.10097,0.47383,-0.032785,0.0042491,,
-0.54239,-0.74019,-0.49855,-0.50022,-0.046869,0.0046275,,
0.11501,-1.0168,-0.84021,-0.91866,-0.059327,0.0057609,,
0.48404,-0.18926,-0.7685,-0.3279,-0.070514,0.0064557,,
0.32224,0.84382,-0.31645,0.63039,-0.080405,0.0058993,,
-0.11446,0.96042,0.29489,0.91473,-0.088631,0.004751,,
-0.33639,0.033746,0.73392,0.21427,-0.094754,0.0042298,,
-0.083432,-0.92963,0.75466,-0.7082,-0.098471,0.0049311,,
0.46082,-0.88296,0.39232,-0.84854,-0.099853,0.0060631,,
0.86629,0.12319,-0.047642,-0.055617,-0.099292,0.0064067,,
0.82511,0.9955,-0.257,0.80918,-0.097465,0.0056058,,
0.35038,0.7858,-0.2203,0.80479,-0.094811,0.0044735,,
-0.29708,-0.27813,-0.21548,-0.065483,-0.091417,0.0042877,,
-0.79938,-1.0397,-0.4771,-0.85293,-0.087213,0.0052277,,
-0.92375,-0.67082,-0.87073,-0.70062,-0.082039,0.0062485,,
-0.5999,0.42757,-0.9681,0.22486,-0.076328,0.0062858,,
0.027054,1.061,-0.50326,0.91689,-0.070718,0.0052555,,
0.61841,0.54037,0.25053,0.62116,-0.065529,0.0043029,,
0.82363,-0.56811,0.62072,-0.34058,-0.06071,0.0044764,,
0.54928,-1.0585,0.1264,-0.9196,-0.055923,0.0055737,,
0.0619,-0.39718,-1.027,-0.48616,-0.051155,0.0064105,,
-0.24243,0.69643,-2.0562,0.48792,-0.046857,0.0060789,,
-0.22439,1.0321,-2.2364,0.94207,-0.044283,0.004936,,
-0.13963,0.24434,-1.4776,0.38019,-0.043951,0.0042374,,
-0.33808,-0.80945,-0.35109,-0.58546,-0.044956,0.0047276,,
-0.81603,-0.98198,0.39642,-0.90105,-0.046964,0.00587,,
-1.1293,-0.085238,0.39809,-0.22377,-0.050216,0.0064264,,
-0.82901,0.90436,-0.14799,0.70836,-0.05463,0.005794,,
-0.0016648,0.909,-0.7419,0.8794,-0.060128,0.004658,,
0.67776,-0.076523,-1.0014,0.1017,-0.066858,0.0042595,,
0.5088,-0.97872,-0.87931,-0.77582,-0.074974,0.0050618,,
-0.56723,-0.81458,-0.58465,-0.79559,-0.084309,0.0061779,,
-1.8471,0.2372,-0.35659,0.063015,-0.094508,0.0063863,,
-2.4276,1.0305,-0.27238,0.86406,-0.10543,0.005482,,
-1.9372,0.70066,-0.21497,0.73332,-0.11683,0.0044431,,
-0.79083,-0.39299,-0.00040013,-0.18749,-0.12859,0.0044107,,
0.20308,-1.0582,0.42952,-0.89215,-0.14061,0.005433,,
0.48184,-0.56967,0.90546,-0.61187,-0.15262,0.0063989,,
0.069222,0.54012,1.1167,0.34668,-0.1644,0.006272,,
-0.57866,1.0609,0.84207,0.93841,-0.17538,0.00517,,
-0.99002,0.42454,0.14337,0.51611,-0.18495,0.0043329,,
-0.98974,-0.67496,-0.64429,-0.45965,-0.19303,0.0046476,,
-0.72258,-1.0381,-1.1206,-0.92145,-0.20016,0.0057757,,
-0.4551,-0.26858,-1.0672,-0.36622,-0.2068,0.0064926,,
-0.34327,0.79408,-0.54426,0.59991,-0.2128,0.0059945,,
-0.32478,0.99013,0.18223,0.922,-0.21755,0.0048569,,
-0.19541,0.10544,0.77244,0.24672,-0.22068,0.0042939,,
0.18848,-0.89439,0.95013,-0.68742,-0.22218,0.0049112,,
0.7363,-0.91777,0.62385,-0.85849,-0.2218,0.0060588,,
1.1354,0.06097,-0.040121,-0.080695,-0.21944,0.0064551,,
1.0695,0.97317,-0.66283,0.79661,-0.2158,0.0056919,,
0.47663,0.82253,-0.87846,0.81425,-0.21159,0.0045711,,
-0.37311,-0.22657,-0.6233,-0.048375,-0.20713,0.0043598,,
-1.0489,-1.0282,-0.20641,-0.84666,-0.2024,0.005266,,
-1.2301,-0.70648,-0.04189,-0.70735,-0.197,0.006289,,
-0.86653,0.38722,-0.25663,0.2161,-0.19072,0.0063362,,
-0.15752,1.0578,-0.5626,0.91469,-0.18376,0.0053201,,
0.56759,0.57226,-0.57139,0.6235,-0.17662,0.0043548,,
0.97403,-0.53882,-0.23253,-0.33974,-0.16994,0.0045148,,
0.84983,-1.0609,0.095961,-0.91937,-0.16395,0.0056009,,
0.24159,-0.42305,0.04676,-0.48182,-0.1584,0.0064487,,
-0.50411,0.67742,-0.31413,0.49389,-0.15322,0.0061178,,
-0.92521,1.0371,-0.51073,0.94035,-0.14849,0.0049588,,
-0.79496,0.26246,-0.16628,0.36749,-0.14457,0.0042725,,
-0.3365,-0.7993,0.54834,-0.59715,-0.14178,0.004755,,
-0.036828,-0.98665,1.033,-0.8958,-0.13991,0.0059137,,
-0.17897,-0.09447,0.83657,-0.20285,-0.13829,0.0064622,,
-0.5555,0.90112,0.085704,0.72334,-0.13635,0.0058226,,
-0.69468,0.91056,-0.67722,0.86845,-0.13411,0.0046733,,
-0.38916,-0.076646,-1.0223,0.071932,-0.13217,0.0043003,,
0.05084,-0.97998,-0.94636,-0.79244,-0.13117,0.0051105,,
0.13204,-0.81047,-0.69374,-0.77672,-0.13108,0.0062165,,
-0.24476,0.24646,-0.40426,0.10064,-0.13123,0.0063867,,
-0.62009,1.0335,-0.061356,0.87867,-0.13105,0.0054693,,
-0.44886,0.68872,0.27515,0.7041,-0.13069,0.0044522,,
0.28403,-0.41048,0.36309,-0.23254,-0.13026,0.0044595,,
0.98995,-1.0601,0.062769,-0.90259,-0.12969,0.0054699,,
1.0446,-0.54827,-0.32519,-0.57194,-0.12915,0.0063906,,
0.39023,0.56429,-0.2133,0.39632,-0.12889,0.0062242,,
-0.45976,1.0585,0.62925,0.94167,-0.12914,0.0051196,,
-0.96527,0.39265,1.6329,0.46442,-0.12974,0.0043183,,
-1.0165,-0.70363,1.8281,-0.51215,-0.12994,0.0046796,,
-0.84403,-1.0286,0.82315,-0.91469,-0.12878,0.0058092,,
-0.61314,-0.22585,-0.66037,-0.30271,-0.12599,0.0064595,,
-0.27465,0.82458,-1.3883,0.65252,-0.12245,0.0059133,,
0.16838,0.97078,-0.83598,0.90294,-0.11903,0.0047659,,
0.43334,0.052262,0.25786,0.17201,-0.11596,0.0042666,,
0.21064,-0.92361,0.65131,-0.73686,-0.11279,0.0049664,,
-0.33645,-0.88629,-0.10048,-0.82476,-0.10798,0.0061024,,
-0.52504,0.12344,-1.1656,0.0036303,-0.101,0.0064075,,
0.17623,0.99776,-1.3538,0.83935,-0.092994,0.0055334,,
1.4147,0.77714,-0.44631,0.76391,-0.085551,0.0044536,,
2.0855,-0.29644,0.55481,-0.14088,-0.079377,0.0043332,,
1.3883,-1.0447,0.5043,-0.87936,-0.073611,0.0053084,,
-0.24499,-0.64606,-0.61731,-0.64028,-0.067359,0.0062982,,
-1.4386,0.4619,-1.6288,0.31275,-0.060782,0.006235,,
-1.2128,1.0627,-1.3955,0.93332,-0.054942,0.0051709,,
-0.002522,0.49645,-0.012378,0.53863,-0.051289,0.0042788,,
0.78287,-0.6151,1.3273,-0.43803,-0.049653,0.00456,,
0.25217,-1.051,1.5562,-0.92088,-0.04878,0.0056552,,
-1.0148,-0.33229,0.76099,-0.37996,-0.04834,0.0064078,,
-1.6094,0.75156,-0.06444,0.58978,-0.047593,0.0059542,,
-0.85358,1.0096,-0.16903,0.92269,-0.046732,0.0048071,,
0.4294,0.15808,0.24941,0.25064,-0.047476,0.0042131,,
0.79844,-0.86721,0.45057,-0.68648,-0.049681,0.0048358,,
-0.22182,-0.93924,0.099846,-0.85639,-0.052131,0.0059772,,
-1.5898,0.021323,-0.38969,-0.073535,-0.053882,0.0063849,,
-1.834,0.95847,-0.44948,0.80122,-0.054743,0.0055952,,
-0.59485,0.84166,-0.086268,0.80515,-0.055429,0.0044944,,
1.0321,-0.20081,0.14641,-0.06747,-0.056251,0.0042786,,
1.6707,-1.0224,-0.12143,-0.85438,-0.056914,0.0052074,,
1.038,-0.71937,-0.58012,-0.68876,-0.056827,0.0062338,,
0.065698,0.37516,-0.60714,0.24577,-0.056048,0.0062524,,
-0.23561,1.0569,-0.076245,0.92106,-0.055174,0.0052484,,
0.17319,0.57563,0.40407,0.5926,-0.054561,0.004319,,
0.51546,-0.53922,0.15671,-0.37842,-0.053967,0.0044878,,
0.23698,-1.0606,-0.72496,-0.9208,-0.052916,0.005556,,
-0.3555,-0.41443,-1.3626,-0.43767,-0.051576,0.006375,,
-0.55802,0.68802,-0.99903,0.53862,-0.05079,0.0060086,,
-0.18816,1.0329,0.17875,0.93301,-0.05128,0.004875,,
0.19297,0.24034,1.2005,0.30898,-0.052738,0.0042384,,
0.01054,-0.81698,1.2792,-0.64501,-0.054318,0.0047976,,
-0.56597,-0.97444,0.56357,-0.87553,-0.055497,0.0059195,,
-0.79664,-0.058429,-0.13069,-0.13003,-0.055852,0.0063758,,
-0.29616,0.92199,-0.2442,0.77004,-0.056062,0.0056699,,
0.41168,0.88651,0.020926,0.8324,-0.057312,0.0045584,,
0.43042,-0.12593,0.1011,-0.013441,-0.059308,0.0042601,,
-0.45163,-0.99961,-0.14874,-0.83307,-0.061312,0.0051415,,
-1.4115,-0.77146,-0.25949,-0.72176,-0.062562,0.0062082,,
-1.4085,0.30717,0.24523,0.19656,-0.063048,0.0062739,,
-0.29749,1.0472,1.168,0.9093,-0.06319,0.0052861,,
0.99136,0.63249,1.7045,0.62913,-0.062839,0.0043317,,
1.4055,-0.47972,1.2356,-0.33512,-0.061268,0.0044619,,
0.80719,-1.0629,-0.017132,-0.91774,-0.057945,0.0055284,,
-0.011056,-0.47361,-1.1682,-0.47619,-0.053377,0.0063625,,
-0.27075,0.63817,-1.4902,0.502,-0.048309,0.0060413,,
-0.0047204,1.0459,-1.0225,0.93714,-0.043194,0.0049272,,
0.15579,0.29949,-0.37382,0.34705,-0.038642,0.0042209,,
-0.13201,-0.77743,-0.04171,-0.6159,-0.034138,0.0047196,,
-0.45225,-0.99631,0.0016955,-0.88642,-0.028572,0.0058839,,
-0.13587,-0.1154,0.10863,-0.16694,-0.022216,0.0064206,,
0.86037,0.89295,0.43877,0.74807,-0.015642,0.0057326,,
1.7466,0.9154,0.75267,0.84756,-0.0096111,0.0045834,,
1.6442,-0.07299,0.71098,0.020144,-0.0042611,0.0042742,,
0.48701,-0.98081,0.28839,-0.81841,0.00082711,0.0051058,,
-0.88886,-0.80533,-0.1628,-0.74042,0.0057165,0.0061792,,
-1.5431,0.25977,-0.25559,0.16683,0.010167,0.0062949,,
-1.2612,1.0379,0.055763,0.90113,0.013775,0.0053378,,
-0.59408,0.66927,0.43588,0.65001,0.016535,0.0043572,,
-0.17594,-0.43897,0.47588,-0.30955,0.018878,0.0044475,,
-0.11343,-1.0621,0.047929,-0.91473,0.021484,0.0054982,,
-0.050696,-0.5113,-0.5843,-0.49664,0.024509,0.0063412,,
0.28157,0.60474,-0.95285,0.48176,0.02742,0.0060803,,
0.70878,1.0522,-0.71344,0.9387,0.029593,0.0049743,,
0.82077,0.33627,0.11816,0.36707,0.030682,0.0042721,,
0.45762,-0.75158,1.1609,-0.60046,0.03104,0.0047246,,
-0.085433,-1.0082,1.8946,-0.89119,0.031499,0.0058132,,
-0.33904,-0.14969,1.9939,-0.18444,0.032816,0.0063611,,
-0.11054,0.87449,1.5318,0.73781,0.03511,0.0057342,,
0.34512,0.93119,0.89259,0.85438,0.037684,0.0046238,,
0.56459,-0.042467,0.46339,0.034752,0.039981,0.0042588,,
0.27479,-0.96917,0.34767,-0.81183,0.042473,0.0050765,,
-0.38662,-0.82326,0.35681,-0.74724,0.045537,0.0061493,,
-0.9667,0.23392,0.2451,0.15579,0.049313,0.006293,,
-1.0061,1.0322,-0.04518,0.89785,0.054103,0.0053598,,
-0.34934,0.68768,-0.34755,0.656,0.060004,0.0043787,,
0.73336,-0.4183,-0.44067,-0.30252,0.066936,0.0044211,,
1.6973,-1.0611,-0.22604,-0.91373,0.074685,0.0054673,,
2.0716,-0.52868,0.21846,-0.50067,0.082993,0.0063399,,
1.77,0.58935,0.68635,0.47828,0.091696,0.0060654,,
1.1211,1.0545,0.9179,0.93842,0.10104,0.0049706,,
0.58272,0.35136,0.70996,0.3681,0.11116,0.0042424,,
0.38143,-0.74118,0.075567,-0.60002,0.12174,0.0047021,,
0.39119,-1.0124,-0.64225,-0.89059,0.1323,0.0058398,,
0.33215,-0.16151,-0.90717,-0.18255,0.14253,0.0063998,,
0.067134,0.86841,-0.40844,0.73917,0.15198,0.0057644,,
-0.2881,0.93564,0.5767,0.85192,0.16012,0.0046117,,
-0.49849,-0.034514,1.282,0.028991,0.1672,0.0042467,,
-0.40764,-0.96643,1.0612,-0.81485,0.17422,0.0050793,,
-0.024607,-0.8266,0.0054866,-0.74237,0.18138,0.0061528,,
0.49784,0.23005,-1.0805,0.16474,0.18795,0.0062794,,
0.90572,1.0315,-1.3707,0.90029,0.19311,0.0053399,,
0.91481,0.68868,-0.74522,0.64712,0.19634,0.004359,,
0.38723,-0.41832,0.16718,-0.31432,0.19715,0.0044358,,
-0.45298,-1.0612,0.63742,-0.91486,0.19616,0.0054779,,
-1.0274,-0.52635,0.46813,-0.48812,0.1948,0.0063239,,
-0.80009,0.59269,0.019898,0.49173,0.19319,0.0060274,,
0.18955,1.0539,-0.34002,0.93676,0.19083,0.0049185,,
1.2061,0.34505,-0.64031,0.35102,0.18684,0.0042046,,
1.3702,-0.74689,-1.1076,-0.61425,0.18085,0.0046983,,
0.45791,-1.0095,-1.6901,-0.88469,0.17303,0.0058426,,
-0.83545,-0.15096,-1.9478,-0.16093,0.16355,0.0063299,,
-1.4944,0.87527,-1.5093,0.75283,0.15256,0.0056395,,
-1.0949,0.92924,-0.54981,0.84078,0.14022,0.0045271,,
-0.13038,-0.049156,0.30846,0.0038029,0.12669,0.0042156,,
0.54721,-0.97297,0.61327,-0.8261,0.11188,0.0050655,,
0.54488,-0.81561,0.51995,-0.72536,0.095884,0.0061175,,
0.1496,0.24821,0.52806,0.1929,0.078925,0.0062151,,
-0.18899,1.0362,0.8163,0.90819,0.061258,0.0052369,,
-0.4253,0.67231,1.0008,0.62412,0.043063,0.0042943,,
-0.85463,-0.43903,0.62366,-0.34409,0.024573,0.0044411,,
-1.5535,-1.0623,-0.20614,-0.91749,0.0065223,0.0054892,,
-2.083,-0.50423,-0.80116,-0.45838,-0.010762,0.0063245,,
-1.892,0.6146,-0.60685,0.52186,-0.027599,0.0060109,,
-0.97175,1.0499,0.17141,0.93249,-0.044119,0.0048888,,
0.045323,0.31722,0.77306,0.31491,-0.059901,0.0042088,,
0.51868,-0.76836,0.71097,-0.64282,-0.073875,0.0047467,,
0.45244,-0.99903,0.2994,-0.8725,-0.085205,0.0058788,,
0.39896,-0.11796,0.25601,-0.11985,-0.093961,0.0063656,,
0.72121,0.89443,0.81233,0.7776,-0.10072,0.0056631,,
1.1028,0.91127,1.369,0.82003,-0.1058,0.0045603,,
0.92152,-0.086344,1.1146,-0.041495,-0.10873,0.0042898,,
0.066733,-0.98786,-0.042067,-0.84523,-0.10876,0.0051453,,
-0.79139,-0.78944,-1.2665,-0.69522,-0.10598,0.0061908,,
-0.86345,0.28813,-1.563,0.24015,-0.10119,0.0062382,,
-0.11212,1.0448,-0.72994,0.91932,-0.095159,0.0052535,,
0.68322,0.63774,0.49625,0.58431,-0.088659,0.0043245,,
0.78316,-0.47982,1.1781,-0.39177,-0.081242,0.004474,,
0.3064,-1.0628,0.99353,-0.9192,-0.07154,0.005559,,
0.062333,-0.46156,0.36985,-0.41042,-0.059496,0.0063386,,
0.56871,0.6541,-0.11191,0.56705,-0.046044,0.0059457,,
1.3742,1.0408,-0.27295,0.92334,-0.032539,0.0048295,,
1.4867,0.26734,-0.31041,0.25948,-0.019722,0.0042081,,
0.4681,-0.80416,-0.3743,-0.68325,-0.0076073,0.0047798,,
-1.0061,-0.9791,-0.32043,-0.85151,0.0040275,0.0059147,,
-1.7496,-0.062278,0.054059,-0.059031,0.015442,0.0063167,,
-1.2007,0.92403,0.64592,0.81039,0.026354,0.0055503,,
0.088257,0.87977,1.0223,0.78632,0.036628,0.0044802,,
1.0544,-0.14585,0.81113,-0.10588,0.046394,0.0042537,,
1.1203,-1.0088,0.083722,-0.86841,0.055846,0.005161,,
0.56483,-0.74622,-0.6834,-0.64941,0.064796,0.0061666,,
0.02381,0.34905,-1.0173,0.30534,0.0726,0.0061285,,
-0.20095,1.0548,-0.82869,0.93085,0.078776,0.0050863,,
-0.27663,0.5833,-0.40835,0.52704,0.083086,0.004212,,
-0.41147,-0.53936,-0.1203,-0.45545,0.085952,0.0044807,,
-0.48865,-1.0599,-0.11299,-0.91698,0.087979,0.0055393,,
-0.21776,-0.39707,-0.2646,-0.34295,0.089317,0.00627,,
0.4188,0.70919,-0.35214,0.62537,0.089627,0.0058191,,
1.0026,1.0235,-0.24517,0.90599,0.088412,0.0046802,,
1.0287,0.19463,0.013384,0.18386,0.085457,0.0041437,,
0.39807,-0.85166,0.25392,-0.73266,0.080839,0.0047754,,
-0.46992,-0.94652,0.294,-0.81794,0.075044,0.0059,,
-1.0101,0.016184,0.054105,0.022102,0.068378,0.0062195,,
-0.97817,0.96084,-0.38032,0.84878,0.060946,0.0053956,,
-0.58034,0.83171,-0.79771,0.73715,0.052655,0.0043551,,
-0.21339,-0.22704,-0.98918,-0.18929,0.043168,0.0042467,,
-0.11872,-1.032,-0.88085,-0.89223,0.032486,0.0052113,,
-0.24962,-0.68326,-0.56599,-0.58532,0.020895,0.0061419,,
-0.38999,0.42949,-0.22673,0.38718,0.0088215,0.0060297,,
-0.35681,1.062,-0.015276,0.93821,-0.0034859,0.0049629,,
-0.12489,0.50682,0.022952,0.44957,-0.015961,0.0041427,,
0.17141,-0.61526,-0.045222,-0.53186,-0.028558,0.0044994,,
0.32715,-1.0491,-0.087777,-0.90585,-0.041256,0.005605,,
0.19613,-0.30927,0.0093772,-0.2548,-0.054043,0.006244,,
-0.20399,0.77666,0.2422,0.6925,-0.066878,0.0056914,,
-0.68463,0.99352,0.43637,0.87522,-0.079534,0.0045607,,
-1.0003,0.09847,0.34124,0.087381,-0.091637,0.0041269,,
-1.0073,-0.90683,-0.14047,-0.78735,-0.10281,0.0048603,,
-0.7447,-0.89703,-0.77629,-0.76798,-0.11298,0.0059737,,
-0.38316,0.11706,-1.1082,0.12272,-0.12245,0.0061962,,
-0.10278,1.0001,-0.83367,0.88742,-0.13157,0.0052573,,
0.0020205,0.76324,-0.12937,0.6683,-0.1403,0.0042743,,
-0.047597,-0.32844,0.42915,-0.28965,-0.14811,0.0042951,,
-0.1334,-1.0523,0.35086,-0.91104,-0.15461,0.0052917,,
-0.10221,-0.59735,-0.29983,-0.49994,-0.15977,0.0061893,,
0.11893,0.52684,-0.93379,0.48242,-0.16356,0.005944,,
0.41009,1.0607,-0.97656,0.93527,-0.16667,0.0048612,,
0.48321,0.40598,-0.39338,0.34945,-0.16992,0.0041322,,
0.11179,-0.70382,0.31085,-0.61785,-0.17302,0.0045845,,
-0.59199,-1.0248,0.59835,-0.87975,-0.1755,0.0057223,,
-1.1555,-0.19693,0.40383,-0.14352,-0.17722,0.0062359,,
-1.1042,0.85171,0.1495,0.76482,-0.178,0.0055718,,
-0.42531,0.94538,0.27235,0.82615,-0.17784,0.0044692,,
0.33404,-0.021118,0.78244,-0.029984,-0.1774,0.0041614,,
0.51271,-0.96396,1.2751,-0.84116,-0.17675,0.0049953,,
-0.051736,-0.82558,1.3381,-0.69626,-0.17515,0.0060497,,
-0.84555,0.23896,0.92149,0.24086,-0.1719,0.0061279,,
-1.1457,1.0354,0.32935,0.91914,-0.1668,0.0051564,,
-0.69203,0.6701,-0.089753,0.57611,-0.16029,0.0042026,,
0.095796,-0.44724,-0.22736,-0.40359,-0.15278,0.0043565,,
0.56164,-1.0627,-0.2304,-0.91788,-0.14411,0.0054477,,
0.45281,-0.4853,-0.30297,-0.38966,-0.13424,0.0062136,,
0.11651,0.63689,-0.51363,0.58739,-0.12309,0.0058205,,
0.092661,1.0441,-0.75967,0.91593,-0.11049,0.0047048,,
0.55515,0.27889,-0.87433,0.22523,-0.096947,0.0041281,,
1.1626,-0.7995,-0.76999,-0.7076,-0.083165,0.0047138,,
1.4179,-0.97998,-0.51583,-0.83285,-0.069645,0.0058289,,
1.1306,-0.059688,-0.30277,-0.011136,-0.056626,0.0062085,,
0.53667,0.92769,-0.29055,0.83453,-0.044196,0.0054256,,
0.027245,0.87281,-0.44198,0.75285,-0.032676,0.0043577,,
-0.19422,-0.16282,-0.51519,-0.16571,-0.022482,0.0042313,,
-0.21479,-1.0155,-0.27555,-0.88623,-0.014117,0.0051656,,
-0.252,-0.72687,0.22794,-0.59816,-0.0079829,0.0061159,,
-0.43477,0.37883,0.6118,0.37334,-0.0040053,0.006042,,
-0.71058,1.0587,0.46351,0.93647,-0.0018689,0.0049929,,
-0.9094,0.54826,-0.23485,0.4565,-0.0012053,0.0041742,,
-0.88662,-0.57869,-0.99937,-0.5266,-0.0019423,0.0045003,,
-0.64779,-1.0549,-1.2255,-0.90476,-0.0046534,0.0056055,,
-0.37056,-0.34464,-0.7356,-0.25353,-0.0097234,0.0062633,,
-0.27831,0.7533,0.046323,0.69447,-0.016782,0.0057151,,
-0.42921,1.0038,0.48064,0.87208,-0.024944,0.0045915,,
-0.61001,0.12493,0.29589,0.077689,-0.033731,0.00416,,
-0.49584,-0.89457,-0.18501,-0.79274,-0.042892,0.0048895,,
0.0076496,-0.90737,-0.41238,-0.75805,-0.052119,0.0059747,,
0.57191,0.10109,-0.16304,0.14146,-0.061938,0.0061869,,
0.66942,0.9958,0.28056,0.89341,-0.07264,0.0053097,,
0.076372,0.76948,0.46221,0.64989,-0.083597,0.0043113,,
-0.83124,-0.32322,0.22774,-0.3155,-0.094049,0.0043314,,
-1.3432,-1.052,-0.14487,-0.91344,-0.10352,0.0053628,,
-1.0474,-0.59606,-0.25826,-0.47037,-0.11203,0.0062177,,
-0.22164,0.53124,0.0026947,0.51413,-0.12005,0.005963,,
0.42259,1.0602,0.37957,0.93047,-0.12768,0.0048763,,
0.4084,0.39475,0.50637,0.30795,-0.13437,0.004188,,
-0.087016,-0.71546,0.24601,-0.65089,-0.13954,0.0046963,,
-0.46562,-1.0195,-0.20695,-0.86327,-0.1429,0.0058156,,
-0.3295,-0.1746,-0.50388,-0.091106,-0.14471,0.0063072,,
0.15211,0.86713,-0.42127,0.79535,-0.14554,0.0056094,,
0.47268,0.93143,-0.029513,0.79608,-0.14566,0.0045295,,
